Date,Route,Time,Day,Location,Incident,MinDelay,MinGap,Direction,Vehicle,Month
2022-03-18,953,15:30:00,Friday,"MARKHAM & PASSMORE, Toronto",Operations - Operator,14,29,W,0,March
2022-03-18,52,15:30:00,Friday,"LAWRENCE & JANE, Toronto",Investigation,10,30,W,8904,March
2022-03-18,954,15:30:00,Friday,"EGLINTON GARAGE, Toronto",Operations - Operator,10,20,A,0,March
2022-03-18,52,15:30:00,Friday,"LAWRENCE & MARLEE, Toronto",Mechanical,20,40,E,3541,March
2022-03-18,68,15:30:00,Friday,"WARDEN & STEELES, Toronto",Operations - Operator,8,35,S,3208,March
2022-03-18,17,16:00:00,Friday,"LAWRENCE & KENNEDY, Toronto",Mechanical,9,18,E,3207,March
2022-03-18,23,16:00:00,Friday,"DAWES & DANFORTH, Toronto",Security,10,20,S,8571,March
2022-03-18,52,16:00:00,Friday,"LAWRENCE & ALLEN, Toronto",Collision - TTC,19,39,E,3579,March
2022-03-18,960,16:00:00,Friday,"ISLINGTON & STEELES, Toronto",Operations - Operator,8,16,W,8203,March
2022-03-18,54,16:00:00,Friday,"LAWRENCE & KENNEDY, Toronto",Operations - Operator,11,22,S,8874,March
2022-03-18,29,16:30:00,Friday,"DUFFERIN & TYCOS, Toronto",Mechanical,7,14,N,9026,March
2022-03-18,63,16:30:00,Friday,"OSSINGTON , Toronto",Mechanical,9,18,S,8108,March
2022-03-18,39,16:30:00,Friday,"FINCH , Toronto",Operations - Operator,5,10,W,3131,March
2022-03-18,7,16:30:00,Friday,"BATHURST , Toronto",Operations - Operator,10,20,N,8106,March
2022-03-18,80,16:30:00,Friday,"SHERWAY GARDENS, Toronto",Operations - Operator,30,60,E,7913,March
2022-03-18,115,16:30:00,Friday,"BANNATYNE & SILVERGR, Toronto",Operations - Operator,24,48,A,0,March
2022-03-18,109,16:30:00,Friday,"NEPTUNE & BATHURST, Toronto",Operations - Operator,25,50,N,8388,March
2022-03-18,44,16:30:00,Friday,"KIPLING & EVANS, Toronto",Investigation,6,12,N,7942,March
2022-03-18,41,16:30:00,Friday,"KEELE BETWEEN WILSON A, Toronto",General Delay,10,20,N,1144,March
2022-03-18,46,17:00:00,Friday,"MARTIN GROVE & STEEL, Toronto",Mechanical,9,18,N,8015,March
2022-03-18,15,17:00:00,Friday,"SHERWAY GARDENS, Toronto",Operations - Operator,24,38,E,7959,March
2022-03-18,36,17:00:00,Friday,"FINCH WEST , Toronto",Operations - Operator,5,10,W,3603,March
2022-03-18,63,17:00:00,Friday,"OSSINGTON & HARBORD, Toronto",Security,9,18,S,8372,March
2022-03-18,100,17:00:00,Friday,"THORNCLIFFE PARK & O, Toronto",Mechanical,9,18,N,8662,March
2022-03-18,129,17:00:00,Friday,"STEELES & MCCOWAN, Toronto",Mechanical,7,14,S,3112,March
2022-03-18,54,17:00:00,Friday,"EGLINTON GARAGE, Toronto",Operations - Operator,11,22,A,0,March
2022-03-18,46,17:30:00,Friday,"RATHBURN & KIPLING, Toronto",Operations - Operator,9,18,S,8070,March
2022-03-18,46,17:30:00,Friday,"RATHBURN & KIPLING, Toronto",Operations - Operator,9,18,E,8070,March
2022-03-18,123,17:30:00,Friday,"KIPLING , Toronto",Mechanical,5,16,N,8030,March
2022-03-18,88,17:30:00,Friday,"ST CLAIR , Toronto",Operations - Operator,12,24,E,8847,March
2022-03-18,16,17:30:00,Friday,"ST CLAIR & WARDEN, Toronto",Collision - TTC,10,20,W,8608,March
2022-03-18,939,17:30:00,Friday,"FINCH & KENNEDY, Toronto",Operations - Operator,6,12,W,3146,March
2022-03-18,952,17:30:00,Friday,"LAWRENCE & JANE, Toronto",Mechanical,12,25,E,3707,March
2022-03-18,42,17:30:00,Friday,"FINCH , Toronto",Mechanical,16,32,E,3184,March
2022-03-18,32,17:30:00,Friday,"PINE & LAWRENCE, Toronto",Mechanical,10,20,W,1273,March
2022-03-18,64,18:00:00,Friday,"WILLIAMSON & SOUTHWO, Toronto",Emergency Services,12,21,N,8474,March
2022-03-18,63,18:00:00,Friday,"OAKWOOD LOOP, Toronto",Utilized Off Route,11,22,N,8303,March
2022-03-18,168,18:30:00,Friday,"ROGERS & SCOTT, Toronto",Mechanical,7,14,W,1207,March
2022-03-18,53,18:30:00,Friday,"STEELES & MIDL&, Toronto",Operations - Operator,6,12,A,0,March
2022-03-18,95,18:30:00,Friday,"RYL&ER & KINGSTON, Toronto",Mechanical,15,30,W,1595,March
2022-03-18,89,18:30:00,Friday,"WESTON & ALBION, Toronto",Investigation,9,18,S,9010,March
2022-03-18,160,18:30:00,Friday,"BATHURST & SHEPPARD, Toronto",Utilized Off Route,23,47,N,8325,March
2022-03-18,7,19:00:00,Friday,"BATHURST , Toronto",Utilized Off Route,10,20,S,1372,March
2022-03-18,42,19:00:00,Friday,"MCNICOLL & KENNEDY, Toronto",Mechanical,15,30,A,3254,March
2022-03-18,73,19:00:00,Friday,"ROYAL YORK , Toronto",Operations - Operator,21,47,N,7934,March
2022-03-18,52,19:00:00,Friday,"LAWRENCE , Toronto",Utilized Off Route,23,44,E,3633,March
2022-03-18,53,19:30:00,Friday,"STEELES & WOODBINE, Toronto",Mechanical,6,12,W,3142,March
2022-03-18,90,19:30:00,Friday,"OAKWOOD & VAUGHAN, Toronto",Operations - Operator,9,18,N,8160,March
2022-03-18,35,19:30:00,Friday,"WILSON & DUFFERIN, Toronto",Utilized Off Route,20,40,E,3608,March
2022-03-18,38,19:30:00,Friday,"SCARBOROUGH CENTRE STA, Toronto",Cleaning - Unsanitary,11,22,E,1213,March
2022-03-18,96,19:30:00,Friday,"WILSON & CLAYSON, Toronto",Cleaning - Unsanitary,20,40,N,3629,March
2022-03-18,39,19:30:00,Friday,"FINCH & KENNEDY, Toronto",Vision,8,16,A,9226,March
2022-03-18,900,19:30:00,Friday,"KIPLING , Toronto",Vision,10,20,N,3350,March
2022-03-18,56,20:00:00,Friday,"DONL&S & STRATHMOR, Toronto",Collision - TTC,20,40,S,8677,March
2022-03-18,20,20:00:00,Friday,"MAIN STREET , Toronto",Mechanical,23,46,A,8417,March
2022-03-18,63,21:00:00,Friday,"EGLINTON WEST , Toronto",Operations - Operator,8,16,N,8335,March
2022-03-18,131,21:00:00,Friday,"MORNINGSIDE & MCLEVI, Toronto",General Delay,16,31,E,0,March
2022-03-18,45,21:00:00,Friday,"KIPLING & ALBION, Toronto",Road Blocked - NON-TTC Collision,20,30,S,1094,March
2022-03-18,84,21:00:00,Friday,"WESTON & BRADSTOCK, Toronto",Mechanical,9,17,W,8886,March
2022-03-18,73,21:00:00,Friday,"KIPLING & ALBION, Toronto",Road Blocked - NON-TTC Collision,20,30,S,7930,March
2022-03-18,60,22:00:00,Friday,"FINCH , Toronto",Operations - Operator,10,20,A,8364,March
2022-03-18,96,22:00:00,Friday,"WILSON & WESTON, Toronto",Mechanical,19,38,W,3603,March
2022-03-18,40,22:00:00,Friday,"KIPLING , Toronto",Security,27,54,A,8064,March
2022-03-18,91,22:30:00,Friday,"WOODBINE , Toronto",General Delay,30,60,A,8859,March
2022-03-18,927,22:30:00,Friday,"ALBION & FINCH, Toronto",Operations - Operator,7,14,A,0,March
2022-03-18,37,22:30:00,Friday,"ISLINGTON , Toronto",Operations - Operator,22,44,A,0,March
2022-03-18,37,22:30:00,Friday,"ISLINGTON , Toronto",Operations - Operator,18,36,A,0,March
2022-03-18,29,23:00:00,Friday,"DUFFERIN & COLLEGE, Toronto",Collision - TTC,10,20,N,9081,March
2022-03-18,107,23:00:00,Friday,"SHEPPARD WEST , Toronto",Mechanical,20,40,A,8328,March
2022-03-18,118,23:30:00,Friday,"WILSON , Toronto",General Delay,30,60,S,8137,March
2022-03-18,29,00:30:00,Friday,"DUFFERIN & BLOOR, Toronto",Operations - Operator,10,20,S,9028,March
2022-03-18,34,00:30:00,Friday,"EGLINTON & DON MILLS, Toronto",Mechanical,8,16,E,8748,March
2022-03-18,78,00:30:00,Friday,"YORK MILLS , Toronto",Mechanical,30,60,E,8329,March
2022-03-18,16,01:00:00,Friday,"DANFORTH & TYNE, Toronto",Security,15,30,N,9211,March
2022-03-18,91,01:30:00,Friday,"VICTORIA PARK & LAWR, Toronto",Operations - Operator,30,60,S,8859,March
2022-03-18,36,01:30:00,Friday,"FINCH & BATHURST, Toronto",Mechanical,20,30,E,9105,March
2022-03-18,60,02:00:00,Friday,"FINCH , Toronto",Utilized Off Route,20,40,W,8308,March
2022-03-18,63,02:00:00,Friday,"OSSINGTON & DAVENPOR, Toronto",Utilized Off Route,10,20,N,8177,March
2022-03-19,300,03:00:00,Saturday,"DANFORTH & PAPE, Toronto",Security,8,17,W,8453,March
2022-03-19,320,03:00:00,Saturday,"YONGE & SHEPPARD, Toronto",Collision - TTC,4,8,S,9019,March
2022-03-19,336,03:00:00,Saturday,"FINCH & YONGE, Toronto",Emergency Services,30,60,W,3148,March
2022-03-19,300,03:30:00,Saturday,"BLOOR & SHERBOURNE, Toronto",Security,25,43,E,8000,March
2022-03-19,900,03:30:00,Saturday,"DANFORTH & MAIN, Toronto",Utilized Off Route,17,34,E,3330,March
2022-03-19,320,03:30:00,Saturday,"YONGE & STEELES, Toronto",Security,4,8,S,8578,March
2022-03-19,302,04:00:00,Saturday,"MCCOWAN & FINCH, Toronto",Road Blocked - NON-TTC Collision,75,105,S,0,March
2022-03-19,7,05:00:00,Saturday,"BATHURST , Toronto",Utilized Off Route,40,50,S,8142,March
2022-03-19,339,05:30:00,Saturday,"FINCH & YONGE, Toronto",Mechanical,19,38,E,9132,March
2022-03-19,110,06:00:00,Saturday,"LONG BRANCH LOOP, Toronto",Operations - Operator,15,15,S,0,March
2022-03-19,104,06:30:00,Saturday,"EGLINTON , Toronto",Security,15,30,A,8347,March
2022-03-19,927,07:00:00,Saturday,"KIPLING , Toronto",Mechanical,20,40,S,3479,March
2022-03-19,167,07:00:00,Saturday,"PHARMACY & STEELES, Toronto",Vision,30,60,S,9226,March
2022-03-19,13,07:30:00,Saturday,"AVENUE & BLOOR, Toronto",Diversion,196,198,A,0,March
2022-03-19,108,07:30:00,Saturday,"PIONEER VILLAGE STATIO, Toronto",Operations - Operator,15,30,A,8897,March
2022-03-19,52,07:30:00,Saturday,"PEARSON AIRPORT - TERM, Toronto",Mechanical,20,40,W,8904,March
2022-03-19,900,08:00:00,Saturday,"JETLINER & AIRPORT, Toronto",Operations - Operator,10,20,N,8002,March
2022-03-19,36,08:00:00,Saturday,"FINCH & ARROW, Toronto",Operations - Operator,10,20,E,3537,March
2022-03-19,935,08:00:00,Saturday,"JANE & BLOOR, Toronto",Mechanical,11,21,W,1054,March
2022-03-19,32,08:00:00,Saturday,"EGLINTON WEST , Toronto",Operations - Operator,12,25,W,1398,March
2022-03-19,112,08:30:00,Saturday,"THE WEST MALL & DUND, Toronto",Operations - Operator,20,40,N,8078,March
2022-03-19,110,08:30:00,Saturday,"ISLINGTON & JUDSON, Toronto",Operations - Operator,24,48,S,7923,March
2022-03-19,161,08:30:00,Saturday,"ALLIANCE & JANE, Toronto",Cleaning - Unsanitary,16,32,W,1129,March
2022-03-19,60,09:00:00,Saturday,"STEELES & FOUNDERS, Toronto",Mechanical,9,18,E,8181,March
2022-03-19,129,09:00:00,Saturday,"MCCOWAN & BULLOCK, Toronto",Diversion,110,130,A,0,March
2022-03-19,29,09:00:00,Saturday,"WILSON , Toronto",Mechanical,6,11,N,9040,March
2022-03-19,96,09:00:00,Saturday,"WILSON , Toronto",Mechanical,10,20,W,3510,March
2022-03-19,925,09:00:00,Saturday,"DON MILLS & GREEN BE, Toronto",Mechanical,10,19,N,8816,March
2022-03-19,39,09:00:00,Saturday,"FINCH & PHARMACY, Toronto",Operations - Operator,14,28,W,3287,March
2022-03-19,47,09:00:00,Saturday,"YORKDALE , Toronto",Mechanical,18,36,S,8302,March
2022-03-19,101,09:30:00,Saturday,"SHEPPARD WEST , Toronto",Vision,10,20,W,8128,March
2022-03-19,984,09:30:00,Saturday,"SHEPPARD WEST , Toronto",Operations - Operator,13,26,W,3625,March
2022-03-19,34,09:30:00,Saturday,"LEBOVIC & EGLINTON, Toronto",Operations - Operator,9,18,A,8832,March
2022-03-19,54,09:30:00,Saturday,"LAWRENCE & GREENCRES, Toronto",Operations - Operator,19,38,E,8696,March
2022-03-19,34,09:30:00,Saturday,"EGLINTON , Toronto",Security,18,36,A,8690,March
2022-03-19,7,09:30:00,Saturday,"BATHURST & WILSON, Toronto",Mechanical,5,10,N,8394,March
2022-03-19,50,10:00:00,Saturday,"BURNHAMTHORPE & SHAV, Toronto",Mechanical,15,30,E,7913,March
2022-03-19,960,10:00:00,Saturday,"SIGNAL HILL & STEELE, Toronto",Mechanical,9,18,N,8168,March
2022-03-19,85,10:00:00,Saturday,"TORONTO ZOO LOOP, Toronto",Mechanical,7,14,W,9075,March
2022-03-19,63,10:30:00,Saturday,"EGLINTON WEST , Toronto",Mechanical,7,15,N,1387,March
2022-03-19,39,10:30:00,Saturday,"FINCH & MCCOWAN, Toronto",General Delay,14,28,E,3171,March
2022-03-19,116,10:30:00,Saturday,"MORNINGSIDE & SHEPPA, Toronto",Security,10,20,N,3467,March
2022-03-19,53,11:00:00,Saturday,"STEELES & ESNA, Toronto",Mechanical,20,40,W,3246,March
2022-03-19,41,11:00:00,Saturday,"KEELE & EGLINTON, Toronto",Security,12,24,W,1103,March
2022-03-19,86,11:00:00,Saturday,"MEADOWVALE & SHEPPAR, Toronto",Operations - Operator,10,20,W,3473,March
2022-03-19,100,11:00:00,Saturday,"BROADVIEW , Toronto",Utilized Off Route,9,18,A,8762,March
2022-03-19,32,11:30:00,Saturday,"LAWRENCE & PINE, Toronto",Operations - Operator,12,24,E,1258,March
2022-03-19,97,11:30:00,Saturday,"HILDA & STEELES (S O, Toronto",Operations - Operator,236,46,N,8102,March
2022-03-19,29,11:30:00,Saturday,"DUFFERIN & COLLEGE, Toronto",Diversion,23,31,S,9023,March
2022-03-19,121,11:30:00,Saturday,"THE ESPL&E & JARVI, Toronto",Collision - TTC,19,37,E,8602,March
2022-03-19,62,11:30:00,Saturday,"BROADVIEW & BROWNING, Toronto",Operations - Operator,22,44,E,8403,March
2022-03-19,13,12:00:00,Saturday,"AVENUE & ST CLAIR, Toronto",Collision - TTC,20,40,N,8389,March
2022-03-19,41,12:30:00,Saturday,"KEELE & EGLINTON, Toronto",Operations - Operator,12,24,S,0,March
2022-03-19,41,12:30:00,Saturday,"MOUNT DENNIS GARAGE, Toronto",Operations - Operator,8,17,S,0,March
2022-03-19,116,12:30:00,Saturday,"MORNINGSIDE & MILITA, Toronto",Mechanical,10,20,E,1586,March
2022-03-19,29,12:30:00,Saturday,"MANITOBA & QUEBEC, Toronto",Diversion,720,725,S,9140,March
2022-03-19,165,13:00:00,Saturday,"WILSON & DUBRAY, Toronto",Security,8,17,W,8893,March
2022-03-19,76,13:00:00,Saturday,"ROYAL YORK , Toronto",Operations - Operator,12,24,S,3342,March
2022-03-19,45,13:00:00,Saturday,"KIPLING & THE WESTWA, Toronto",Operations - Operator,10,20,N,1102,March
2022-03-19,63,13:00:00,Saturday,"EGLINTON WEST , Toronto",Operations - Operator,7,13,S,8314,March
2022-03-19,47,13:30:00,Saturday,"ST CLAIR LOOP, Toronto",Mechanical,17,34,S,8103,March
2022-03-19,54,13:30:00,Saturday,"LAWRENCE & MIDL&, Toronto",Mechanical,14,28,W,8796,March
2022-03-19,96,14:00:00,Saturday,"WILSON & AVENUE, Toronto",Mechanical,17,34,W,8901,March
2022-03-19,98,14:00:00,Saturday,"SHEPPARD-YONGE , Toronto",Mechanical,30,60,E,8178,March
2022-03-19,45,14:00:00,Saturday,"KIPLING & STEELES, Toronto",Operations - Operator,10,20,N,1093,March
2022-03-19,36,14:30:00,Saturday,"FINCH & WESTON, Toronto",Mechanical,4,9,E,8918,March
2022-03-19,62,14:30:00,Saturday,"MAIN STREET , Toronto",Operations - Operator,22,44,W,8486,March
2022-03-19,52,14:30:00,Saturday,"ROYAL YORK & LAWRENC, Toronto",Security,18,36,S,8943,March
2022-03-19,900,14:30:00,Saturday,"KIPLING , Toronto",Operations - Operator,6,15,S,8064,March
2022-03-19,36,14:30:00,Saturday,"FINCH WEST , Toronto",Mechanical,4,9,E,8896,March
2022-03-19,37,15:00:00,Saturday,"HUMBERWOOD BLVD, Toronto",General Delay,35,52,A,8020,March
2022-03-19,43,15:00:00,Saturday,"KENNEDY & EGLINTON, Toronto",Collision - TTC,10,20,N,3205,March
2022-03-19,52,15:30:00,Saturday,"THE WESTWAY & ROYAL, Toronto",Operations - Operator,18,36,E,3526,March
2022-03-19,29,15:30:00,Saturday,"SPRINGHURST LOOP, Toronto",Collision - TTC,3,7,A,9140,March
2022-03-19,34,15:30:00,Saturday,"DUNDAS WEST , Toronto",Operations - Operator,28,56,W,8079,March
2022-03-19,111,16:00:00,Saturday,"KIPLING , Toronto",Operations - Operator,18,36,N,8055,March
2022-03-19,927,16:00:00,Saturday,"DUNDAS & THE EAST MA, Toronto",Mechanical,10,20,S,3544,March
2022-03-19,85,16:00:00,Saturday,"DON MILLS , Toronto",Mechanical,6,12,W,9067,March
2022-03-19,79,16:00:00,Saturday,"RUNNYMEDE & N OF DUN, Toronto",Mechanical,12,24,N,3748,March
2022-03-19,85,16:30:00,Saturday,"MALVERN GATE, Toronto",Vision,22,44,W,1231,March
2022-03-19,108,16:30:00,Saturday,"PIONEER VILLAGE STATIO, Toronto",Operations - Operator,10,20,A,3716,March
2022-03-19,7,16:30:00,Saturday,"BATHURST & HEATHDALE, Toronto",Mechanical,7,15,N,9013,March
2022-03-19,960,16:30:00,Saturday,"PIONEER VILLAGE STATIO, Toronto",Operations - Operator,8,16,W,8140,March
2022-03-19,37,17:00:00,Saturday,"ISLINGTON & DIXON, Toronto",Operations - Operator,14,28,N,8020,March
2022-03-19,54,17:00:00,Saturday,"LAWRENCE EAST , Toronto",Mechanical,14,28,W,8655,March
2022-03-19,36,17:00:00,Saturday,"FINCH WEST , Toronto",Operations - Operator,10,20,E,8929,March
2022-03-19,76,17:00:00,Saturday,"ROYAL YORK , Toronto",Operations - Operator,12,24,S,7972,March
2022-03-19,125,17:00:00,Saturday,"FINCH , Toronto",Mechanical,13,28,A,8309,March
2022-03-19,71,17:00:00,Saturday,"RUNNYMEDE , Toronto",Cleaning - Unsanitary,13,26,N,7931,March
2022-03-19,21,17:00:00,Saturday,"BRIMLEY & STEELES, Toronto",Mechanical,18,36,S,3163,March
2022-03-19,960,17:00:00,Saturday,"PIONEER VILLAGE STATIO, Toronto",Operations - Operator,8,16,W,8149,March
2022-03-19,9,17:30:00,Saturday,"WARDEN , Toronto",Operations - Operator,24,48,N,9209,March
2022-03-19,131,17:30:00,Saturday,"SCARBOROUGH CENTRE STA, Toronto",Mechanical,12,24,E,1307,March
2022-03-19,52,17:30:00,Saturday,"LAWRENCE & ENGLEMOUN, Toronto",Operations - Operator,18,36,E,3588,March
2022-03-19,52,18:00:00,Saturday,"LAWRENCE & ROYAL YOR, Toronto",General Delay,20,38,W,3565,March
2022-03-19,106,18:00:00,Saturday,"SHEPPARD WEST , Toronto",Operations - Operator,10,20,W,8159,March
2022-03-19,36,18:00:00,Saturday,"FINCH WEST , Toronto",Mechanical,5,10,A,3721,March
2022-03-19,71,18:00:00,Saturday,"RUNNYMEDE , Toronto",Operations - Operator,13,26,S,7969,March
2022-03-19,45,18:00:00,Saturday,"KIPLING & TABER, Toronto",Mechanical,10,20,S,1133,March
2022-03-19,52,18:00:00,Saturday,"LAWRENCE WEST , Toronto",Operations - Operator,9,18,W,3570,March
2022-03-19,40,18:00:00,Saturday,"DUNDAS WEST , Toronto",Operations - Operator,28,56,W,8073,March
2022-03-19,36,18:00:00,Saturday,"HUMBERWOOD LOOP, Toronto",Mechanical,5,10,A,3707,March
2022-03-19,501,18:30:00,Saturday,"QUEEN & LESLIE, Toronto",Operations - Operator,8,16,W,4424,March
2022-03-19,67,18:30:00,Saturday,"PHARMACY & KELLYVALE, Toronto",Mechanical,15,30,A,8681,March
2022-03-19,52,18:30:00,Saturday,"DIXON & ISLINGTOIN, Toronto",Emergency Services,18,36,W,3492,March
2022-03-19,96,18:30:00,Saturday,"WILSON & JANE, Toronto",Mechanical,10,20,W,3554,March
2022-03-19,161,18:30:00,Saturday,"HUMBER & WESTON, Toronto",Mechanical,19,38,W,7096,March
2022-03-19,161,18:30:00,Saturday,"ROGERS & OAKWOOD, Toronto",Mechanical,19,38,E,1095,March
2022-03-19,89,19:00:00,Saturday,"WESTON & WALSH, Toronto",Security,12,23,N,8127,March
2022-03-19,81,19:30:00,Saturday,"THORNCLIFFE & OVERLE, Toronto",Operations - Operator,7,14,S,8691,March
2022-03-19,81,19:30:00,Saturday,"PAPE , Toronto",Mechanical,7,14,N,8857,March
2022-03-19,9,19:30:00,Saturday,"WARDEN , Toronto",Operations - Operator,22,44,A,8556,March
2022-03-19,36,19:30:00,Saturday,"FINCH & ARROW, Toronto",Mechanical,4,8,E,3704,March
2022-03-19,36,19:30:00,Saturday,"FINCH & ARROW, Toronto",Mechanical,4,8,A,3704,March
2022-03-19,42,19:30:00,Saturday,"MCNICOL & BIRCHMOUNT, Toronto",Diversion,27,45,W,3240,March
2022-03-19,131,20:30:00,Saturday,"SCARBOROUGH CENTRE STA, Toronto",Operations - Operator,15,37,A,3406,March
2022-03-19,93,20:30:00,Saturday,"ST CLAIR & DORIS, Toronto",Emergency Services,20,40,W,8869,March
2022-03-19,121,21:00:00,Saturday,"BRIDGEPOINT HEALTH CEN, Toronto",Operations - Operator,20,40,A,8565,March
2022-03-19,37,21:00:00,Saturday,"ISLINGTON & STEELES, Toronto",Operations - Operator,14,28,A,8015,March
2022-03-19,189,21:00:00,Saturday,"STOCKYARD & ST CLAIR, Toronto",Diversion,105,135,N,8463,March
2022-03-19,110,21:30:00,Saturday,"KIPLING & EVANS, Toronto",Operations - Operator,18,36,A,8042,March
2022-03-19,32,21:30:00,Saturday,"EGLINTON & SPADINA, Toronto",Operations - Operator,20,40,W,1402,March
2022-03-19,63,21:30:00,Saturday,"OAKWOOD & ST CLAIR, Toronto",Operations - Operator,4,7,N,8206,March
2022-03-19,86,22:00:00,Saturday,"KENENDY , Toronto",Mechanical,9,18,E,1652,March
2022-03-19,7,22:30:00,Saturday,"BATHURST & HEATHDALE, Toronto",Collision - TTC,4,8,N,8150,March
2022-03-19,111,22:30:00,Saturday,"EAST MALL & TALGARTH, Toronto",Operations - Operator,18,36,A,8089,March
2022-03-19,95,23:00:00,Saturday,"ELLESMERE & MCCOWAN, Toronto",Mechanical,10,20,E,1220,March
2022-03-19,68,23:30:00,Saturday,"WARDEN & FREY, Toronto",Mechanical,14,28,N,3101,March
2022-03-19,900,23:30:00,Saturday,"PEARSON AIRPORT TERMIN, Toronto",Operations - Operator,7,13,A,8002,March
2022-03-19,85,23:30:00,Saturday,"ENTIRE ROUTE, Toronto",General Delay,20,30,A,0,March
2022-03-19,112,00:00:00,Saturday,"WEST MALLA & RATHBUR, Toronto",Operations - Operator,10,20,A,8078,March
2022-03-20,353,02:30:00,Sunday,"PIONEER VILLAGE STATIO, Toronto",Operations - Operator,30,60,E,3310,March
2022-03-20,341,03:30:00,Sunday,"KEELE , Toronto",Emergency Services,33,60,A,1052,March
2022-03-20,320,07:00:00,Sunday,"DAVISVILLE , Toronto",Security,3,6,N,8861,March
2022-03-20,24,07:00:00,Sunday,"VICTORIA PARK & EDGE, Toronto",Mechanical,10,1,N,8410,March
2022-03-20,45,07:30:00,Sunday,"KIPLING , Toronto",Mechanical,30,60,A,1089,March
2022-03-20,7,07:30:00,Sunday,"BATHURST & NINA (S O, Toronto",Mechanical,10,20,N,8331,March
2022-03-20,96,08:00:00,Sunday,"HUMBERLINE LOOP, Toronto",Mechanical,40,79,S,3552,March
2022-03-20,94,08:00:00,Sunday,"PARLIAMENT & ST JAME, Toronto",Held By,375,390,E,8533,March
2022-03-20,94,08:00:00,Sunday,"QUEENS PARK & YONGE, Toronto",Held By,375,390,A,0,March
2022-03-20,41,08:30:00,Sunday,"KEELE & LAWRENCE, Toronto",Emergency Services,26,52,N,1359,March
2022-03-20,131,08:30:00,Sunday,"SCARBOROUGH CENTRE STA, Toronto",Mechanical,26,52,E,1656,March
2022-03-20,37,09:00:00,Sunday,"ISLINGTON & ELMHURST, Toronto",Security,18,36,S,7938,March
2022-03-20,53,10:00:00,Sunday,"STEELES & MIDL&, Toronto",Mechanical,30,60,W,3233,March
2022-03-20,102,10:30:00,Sunday,"MARKHAM & SHEPPARD, Toronto",Mechanical,10,20,S,3415,March
2022-03-20,116,12:00:00,Sunday,"MORNINGSIDE & NIGHTS, Toronto",Operations - Operator,10,20,S,1331,March
2022-03-20,111,12:00:00,Sunday,"KIPLING , Toronto",Operations - Operator,16,32,N,7974,March
2022-03-20,129,12:00:00,Sunday,"MCNICCOL GARAGE, Toronto",Collision - TTC,10,20,A,3269,March
2022-03-20,23,12:30:00,Sunday,"MAIN , Toronto",General Delay,10,20,S,8546,March
2022-03-20,12,12:30:00,Sunday,"KINGSTON ROAD & CLIF, Toronto",Mechanical,30,60,W,8521,March
2022-03-20,927,13:00:00,Sunday,"MARTIN GROVE & FINCH, Toronto",Operations - Operator,10,20,W,3528,March
2022-03-20,19,13:00:00,Sunday,"BAY & BLOOR, Toronto",General Delay,30,47,A,0,March
2022-03-20,133,13:00:00,Sunday,"OASIS & SEASONS, Toronto",Mechanical,10,20,E,1618,March
2022-03-20,96,13:30:00,Sunday,"JANE & ALBION, Toronto",Operations - Operator,20,40,W,3546,March
2022-03-20,35,14:00:00,Sunday,"DUNDAS WEST & JANE, Toronto",Utilized Off Route,9,18,W,1018,March
2022-03-20,900,14:00:00,Sunday,"KIPLING , Toronto",Utilized Off Route,8,26,W,8003,March
2022-03-20,47,14:00:00,Sunday,"LANSDOWNE & ST CLAIR, Toronto",Utilized Off Route,18,36,S,8205,March
2022-03-20,35,14:00:00,Sunday,"JANE , Toronto",Utilized Off Route,9,18,N,1015,March
2022-03-20,89,14:00:00,Sunday,"KEELE , Toronto",Utilized Off Route,10,20,N,8388,March
2022-03-20,90,14:00:00,Sunday,"KIPLING , Toronto",Utilized Off Route,7,15,W,3330,March
2022-03-20,100,14:00:00,Sunday,"GATEWAY BLVD & SUNNY, Toronto",Collision - TTC,9,17,S,8635,March
2022-03-20,112,14:30:00,Sunday,"KIPLING , Toronto",Operations - Operator,20,40,E,7943,March
2022-03-20,925,14:30:00,Sunday,"DON MILLS & FINCH, Toronto",Utilized Off Route,10,20,N,8837,March
2022-03-20,73,14:30:00,Sunday,"ROYAL YORK , Toronto",Operations - Operator,30,60,N,7951,March
2022-03-20,89,14:30:00,Sunday,"KEELE , Toronto",Utilized Off Route,10,20,N,8138,March
2022-03-20,935,14:30:00,Sunday,"JANE & EGLINTON, Toronto",Utilized Off Route,10,20,S,1021,March
2022-03-20,37,14:30:00,Sunday,"ISLINTON , Toronto",Mechanical,20,40,N,8002,March
2022-03-20,25,14:30:00,Sunday,"DON MILLS & FINCH, Toronto",Utilized Off Route,10,20,N,8708,March
2022-03-20,24,14:30:00,Sunday,"VICTORIA PARK , Toronto",Utilized Off Route,9,17,N,8495,March
2022-03-20,7,14:30:00,Sunday,"BATHURST , Toronto",Utilized Off Route,10,20,N,8369,March
2022-03-20,39,14:30:00,Sunday,"FINCH , Toronto",Utilized Off Route,15,30,W,3296,March
2022-03-20,960,14:30:00,Sunday,"JANE & STEELES, Toronto",Diversion,43,51,E,8321,March
2022-03-20,70,15:00:00,Sunday,"COXWELL , Toronto",Security,23,46,N,8422,March
2022-03-20,43,15:00:00,Sunday,"KENNEDY & EGLINTON, Toronto",Vision,18,36,N,9232,March
